"WVK_ID","WVK_BEGDAT","BEGAFSTAND","ENDAFSTAND","BEGKM","ENDKM"
520581006,20211101,0,399,1.002,1.4
521357009,20211001,0,5165,170.419,175.584
521358021,20211101,0,162,.105,.267
521358022,20211101,0,437,.313,.75
521358028,20211101,0,27,.08,.107
521364064,20211101,0,594,.664,1.259
521364073,20211101,0,21,60.46,60.481
521364099,20211101,0,53,.377,.431
521364100,20211101,0,67,.311,.377
521364104,20211101,0,17,.298,.311
521364107,20211101,0,28,60.462,60.49
521365037,20211101,0,10,60.431,60.425
521365040,20211101,0,25,60.435,60.46
521365043,20211101,0,983,60.779,61.763
521365045,20211101,0,8,60.49,60.464
521365048,20211101,0,36,60.579,60.464
521365049,20211101,0,29,60.464,60.435
521365050,20181201,0,26,60.552,60.525
521511051,20211101,0,24,2.045,2.069
521511052,20211101,0,8,2.054,2.045
521511054,20211101,0,29,2.068,2.039
521511055,20211101,0,142,2.054,1.904
521511056,20211101,0,15,2.083,2.068
521511061,20211101,0,30,2.373,2.342
521511069,20211101,0,27,2.566,2.539
521511070,20211101,0,29,2.539,2.51
521511084,20211101,0,10,2.544,2.549
521511085,20211101,0,18,2.53,2.548
521511088,20211101,0,6,2.084,2.09
521511089,20211101,0,14,2.069,2.083
521511090,20211101,0,20,2.51,2.53
521511091,20211101,0,8,2.51,2.505
521519005,20211101,0,459,14.825,15.282
521519006,20210801,0,77,14.746,14.823
521520013,20210801,0,51,13.736,13.715
521520015,20211101,0,230,14.094,14.321
521520016,20190101,0,55,14.099,14.044
521520017,20211101,0,144,14.242,14.099
521520019,20211101,0,3950,14.044,10.094
521520021,20211101,0,330,14.416,14.745
521520022,20211101,0,173,14.416,14.242
521520023,20200901,0,14,13.75,13.736
521520024,20200901,0,14,13.735,13.75
521535027,20210201,0,89,5.436,5.55
521535055,20200901,0,120,13.002,12.881
521535056,20211101,0,161,12.963,13.124
521535058,20211101,0,20,12.943,12.963
521535059,20211101,0,13,13.159,13.172
521535060,20211101,0,35,13.124,13.159
521535063,20211101,0,28,13.17,13.132
521535064,20211101,0,130,13.132,13.002
521535067,20211101,0,22,13.15,13.17
521535071,20211101,0,157,5.549,5.706
521535072,20211101,0,37,13.002,12.965
521535073,20211101,0,41,12.972,12.931
521535074,20200901,0,92,12.881,12.79
521535076,20211101,0,49,12.931,12.882
521535082,20211101,0,63,5.573,5.536
521535083,20211101,0,79,5.47,5.549
521535085,20211101,0,26,12.931,12.957
521535086,20211101,0,8,12.935,12.943
521556017,20211101,0,80,18.63,18.55
521557015,20211101,0,246,18.55,18.304
521558013,20211101,0,646,229.272,229.92
521581001,20211101,0,293,1.4,1.693
522349001,20211101,0,702,1.992,2.694
522357002,20211101,0,578,.889,1.469
522367014,20220701,0,418,61.763,62.18
522384001,20211101,0,200,20.704,20.904
522384013,20060201,0,31,20.48,20.472
522384016,20060201,0,31,20.467,20.48
522438003,20220101,0,1593,15.907,17.495
522459005,20210901,0,837,5.978,6.824
522493001,20220101,0,1314,12.296,13.61
522512070,20211101,0,22,1.923,1.901
522512071,20211101,0,9,1.904,1.914
522512073,20211101,0,24,1.902,1.926
522512074,20211101,0,23,1.901,1.878
522512080,20211101,0,283,1.878,1.592
522512083,20211101,0,24,1.592,1.568
522512086,20211101,0,24,1.568,1.558
522512099,20211101,0,816,1.49,.674
522518004,20211101,0,2499,15.282,17.781
522533033,20160701,0,2417,6.88,9.296
522536013,20211101,0,24,12.614,12.638
522536014,20211101,0,32,12.636,12.604
522536015,20211101,0,28,12.604,12.632
522536016,20211101,0,308,12.604,12.295
522536017,20211101,0,25,12.638,12.613
522537003,20211101,0,551,12.295,11.744
522557012,20211101,0,385,17.88,17.495
522557023,20211001,0,2048,229.878,231.929
522557025,20211001,0,88,229.907,229.82
522557034,20211101,0,198,18.264,18.067
522557037,20211101,0,11,18.303,18.287
522557038,20211101,0,43,18.26,18.303
522557039,20211101,0,21,18.287,18.308
522557041,20211101,0,11,18.308,18.304
522557042,20211101,0,405,229.82,229.426
522557043,20211101,0,22,18.046,18.068
522557044,20211101,0,13,18.052,18.046
522557045,20211101,0,29,18.023,18.052
522557048,20211101,0,145,18.024,17.88
522557049,20211101,0,9,18.068,18.067
522561002,20211101,0,1434,16.061,17.495
522563002,20211101,0,1382,14.679,16.061
522581008,20211101,0,839,1.693,2.532
523350007,20220701,0,498,2.694,3.192
523357004,20211101,0,272,1.7,1.971
523357005,20211101,0,232,1.469,1.7
523364007,20211101,0,221,1.259,1.48
523367006,20220701,0,425,62.18,62.605
523368006,20220701,0,739,62.605,63.347
523382002,20211101,0,315,21.739,22.055
523383009,20060201,0,25,21.214,21.203
523440004,20220201,0,1066,16.418,15.348
523457022,20211001,0,1172,35.356,36.529
523457025,20220701,0,623,35.451,36.079
523457026,20220701,0,95,35.356,35.451
523458008,20210901,0,16,6.824,6.834
523458009,20210901,0,277,6.85,7.128
523458016,20210901,0,266,7.158,7.426
523458017,20220701,0,30,7.128,7.158
523458019,20210901,0,23,6.84,6.85
523458020,20210901,0,8,6.834,6.84
523537005,20211101,0,457,11.744,11.288
523538013,20211101,0,1459,11.253,9.794
523538017,20211101,0,27,11.261,11.288
523538018,20211101,0,28,11.253,11.281
523580001,20211101,0,432,2.532,2.964
524350006,20220701,0,881,3.192,4.073
524356002,20211101,0,209,2.153,2.361
524357004,20211101,0,182,1.971,2.153
524364007,20040901,0,2,1.744,1.746
524369006,20220701,0,288,63.347,63.633
524381001,20211101,0,1179,22.353,23.531
524382002,20211101,0,42,22.055,22.097
524443016,20210901,0,677,14.748,14.067
524445001,20210901,0,915,14.067,13.156
524447002,20210901,0,881,13.156,12.277
524457021,20220701,0,160,7.785,7.945
524457025,20220701,0,26,7.785,7.787
524457026,20220701,0,20,7.77,7.785
524457027,20220701,0,17,7.753,7.77
524457029,20220701,0,316,7.46,7.753
524457033,20220701,0,21,7.46,7.459
524457034,20220701,0,22,7.445,7.46
524457036,20211001,0,333,36.067,36.396
524457038,20210901,0,31,7.426,7.445
524478008,20220101,0,20,6.045,6.065
524478012,20220101,0,26,6.071,6.045
524478013,20220101,0,20,6.075,6.055
524478014,20220101,0,2598,6.075,8.673
524479001,20220101,0,26,6.049,6.075
524491007,20220101,0,23,13.826,13.803
524491008,20220101,0,22,13.813,13.791
524491010,20220101,0,24,13.789,13.813
524491012,20220101,0,22,13.803,13.825
524491013,20220101,0,181,13.61,13.803
524513027,20211101,0,29,.645,.674
524513028,20211101,0,30,.638,.668
524514012,20211101,0,300,17.781,18.084
524528009,20211101,0,89,9.64,9.729
524528010,20211101,0,93,9.618,9.711
524528013,20211101,0,110,9.618,9.729
524529008,20211101,0,320,9.296,9.618
525351005,20211101,0,234,4.073,4.308
525355003,20211101,0,135,2.95,3.085
525356001,20211101,0,588,2.361,2.95
525365003,20211101,0,181,2.53,2.713
525370009,20220701,0,493,63.633,64.126
525370010,20220701,0,316,64.126,64.44
525448001,20210901,0,175,12.277,12.102
525449001,20210901,0,806,12.102,11.287
525450009,20210901,0,317,11.287,10.97
525451004,20210901,0,296,10.97,10.687
525457023,20211001,0,835,36.529,37.363
525457024,20211001,0,136,36.396,36.529
525512004,20211101,0,2359,18.919,21.275
525513010,20160701,0,32,18.884,18.916
525513011,20211101,0,460,18.463,18.919
525513012,20210801,0,49,.013,.028
525513013,20160501,0,13,0,.013
525513015,20160501,0,21,.028,.041
525514002,20210701,0,31,18.081,18.111
525514003,20211101,0,773,18.113,18.887
525514004,20211101,0,321,18.113,18.437
525528005,20211101,0,138,16.367,16.505
525528006,20211101,0,173,16.505,16.678
525528007,20211101,0,649,16.678,17.327
525528012,20211101,0,25,16.163,16.13
525528013,20211101,0,25,16.138,16.163
525528014,20211101,0,9,16.129,16.138
525528015,20211101,0,19,16.11,16.129
525528016,20211101,0,19,16.13,16.11
525553004,20211101,0,430,12.544,12.974
525553005,20160501,0,37,12.506,12.544
525553011,20211101,0,1413,12.506,11.093
525553013,20211101,0,125,12.974,13.099
525553016,20220401,0,471,232.49,232.959
525554012,20211001,0,1151,231.929,233.08
525554015,20220401,0,469,232.04,232.513
525554016,20220401,0,113,231.929,232.04
526351005,20211101,0,258,4.325,4.583
526351006,20220701,0,425,4.583,5.01
526351018,20211101,0,17,4.308,4.325
526355001,20211101,0,594,3.085,3.679
526371006,20220701,0,578,64.44,65.018
526372005,20220701,0,851,65.018,65.869
526380001,20211101,0,40,23.798,23.834
526380002,20211101,0,268,23.531,23.798
526488001,20220101,0,339,15.807,16.147
526489010,20220101,0,411,15.394,15.807
526527004,20211101,0,911,17.327,18.238
526540019,20211101,0,786,9.442,8.656
526540034,20211101,0,9,9.63,9.64
526540035,20211101,0,22,9.605,9.627
526540037,20211101,0,26,9.593,9.619
526540039,20211101,0,10,9.588,9.583
526540041,20211101,0,23,9.616,9.593
526540043,20211101,0,24,9.627,9.603
526540044,20211101,0,167,9.794,9.627
526553008,20220401,0,122,232.959,233.08
526553009,20211001,0,588,233.08,233.667
526580008,20211101,0,711,3.974,4.685
526580009,20211101,0,255,3.719,3.974
527344001,20211101,0,1141,.755,1.896
527352009,20220701,0,164,5.01,5.172
527352015,20211101,0,75,5.172,5.247
527437001,20220101,0,3034,18.588,21.623
527457014,20141101,0,518,37.428,37.92
527487003,20211101,0,153,16.249,16.404
527488003,20220101,0,103,16.147,16.249
527508002,20211101,0,293,21.275,21.569
527541013,20211101,0,527,8.656,8.129
527553015,20211001,0,2160,237.399,239.573
527579001,20211101,0,1118,4.685,5.803
528353003,20220601,0,24,4.652,4.671
528354002,20211101,0,345,4.302,4.647
528374005,20220701,0,639,66.462,67.118
528374009,20200401,0,30,66.099,66.118
528374010,20200401,0,25,66.091,66.099
528378003,20211101,0,43,25.256,25.299
528378005,20211101,0,136,25.12,25.256
528457012,20211001,0,84,37.92,38.001
528457013,20141101,0,493,37.428,37.92
528457014,20211001,0,67,37.364,37.428
528457016,20211001,0,639,37.363,38.002
528486006,20220101,0,800,17.675,18.484
528486007,20211101,0,162,17.523,17.675
528487006,20211101,0,33,17.08,17.113
528487008,20220101,0,410,17.113,17.523
528507018,20211101,0,1567,22.121,23.688
528507019,20211101,0,336,21.785,22.121
528508005,20210701,0,217,21.569,21.785
528526003,20211101,0,538,18.238,18.776
528541045,20211101,0,226,8.093,7.868
528541048,20211101,0,29,8.093,8.122
528542001,20211101,0,202,5.42,5.622
528542003,20211101,0,49,5.371,5.42
528542016,20211101,0,33,8.096,8.129
528542017,20211101,0,109,5.371,5.262
528546021,20211101,0,1680,7.303,5.622
528552008,20211101,0,60,10.63,10.69
528552049,20120301,0,6,10.63,10.625
528552052,20211101,0,94,10.784,10.69
528552053,20211101,0,309,11.093,10.784
529345001,20211101,0,431,1.92,2.351
529345002,20040901,0,24,1.895,1.92
529375013,20211101,0,288,67.116,67.25
529375015,20220701,0,126,67.118,67.238
529457004,20211001,0,1805,38.002,39.811
529482003,20220101,0,3326,2.72,6.045
529484005,20220101,0,806,18.484,19.288
529526010,20211101,0,790,18.776,19.566
529541021,20211101,0,62,7.746,7.684
529541022,20211101,0,147,7.684,7.537
529541031,20211101,0,599,7.537,6.939
529578001,20211101,0,226,6.029,5.803
529578008,20211101,0,53,6.029,6.082
530346001,20211101,0,382,2.351,2.732
530346002,20211101,0,910,2.732,3.641
530362008,20211001,0,492,175.584,176.076
530362025,20211001,0,399,175.69,176.1
530362026,20211001,0,107,175.584,175.69
530363006,20211101,0,171,4.961,5.132
530363058,20211101,0,62,4.903,4.961
530363062,20220401,0,484,5.157,5.639
530363063,20180801,0,25,5.132,5.157
530482003,20211201,0,33,2.687,2.72
530483024,20220101,0,20,19.433,19.413
530483025,20220101,0,109,19.428,19.537
530483026,20220101,0,15,19.413,19.428
530483027,20220101,0,592,2.128,2.72
530483028,20220101,0,117,19.288,19.413
530502007,20211101,0,498,11.235,10.737
530502014,20211101,0,146,10.737,10.591
530502015,20211101,0,1299,24.588,25.887
530503008,20211101,0,315,24.272,24.588
530503012,20200501,0,241,24.032,24.273
530504002,20211101,0,344,23.688,24.032
530525004,20211101,0,281,19.566,19.847
530541009,20211101,0,1414,6.939,5.525
531348017,20211101,0,54,3.641,3.694
531348019,20211101,0,119,3.827,3.946
531348020,20211101,0,124,3.694,3.827
531348026,20211101,0,62,3.946,4
531349015,20211101,0,107,4.313,4.206
531349016,20211101,0,113,4.206,4.094
531349027,20211101,0,11,4.505,4.494
531349028,20211101,0,153,4.313,4.494
531349031,20211101,0,14,4.494,4.508
531349047,20211101,0,94,4,4.094
531362004,20101201,0,14,5.902,5.923
531362006,20211001,0,1685,176.076,177.761
531363009,20220401,0,262,5.639,5.902
531379030,20220701,0,372,69.41,69.783
531482005,20220201,0,99,19.583,19.682
531482007,20220201,0,385,19.682,20.076
531483011,20220101,0,57,19.526,19.583
531483014,20220101,0,112,19.545,19.433
531483015,20220101,0,16,19.55,19.527
531483016,20220101,0,22,19.526,19.55
531483017,20220101,0,1107,1.58,2.687
531483018,20220101,0,555,2.123,1.552
531483019,20200701,0,27,1.552,1.58
531483020,20220101,0,528,1.58,2.117
531491002,20211101,0,99,29.979,30.078
531498008,20211101,0,1327,27.002,28.329
531498012,20211101,0,412,26.59,27.002
531499013,20211101,0,87,26.503,26.59
531500017,20211101,0,443,26.06,26.503
531500018,20181001,0,60,26.001,26.06
531500020,20211101,0,114,25.887,26.001
531503001,20211101,0,1420,10.348,8.928
531503004,20211101,0,106,10.591,10.485
531503005,20211101,0,138,10.486,10.348
531506004,20211101,0,221,8.685,8.464
531506011,20211101,0,118,8.928,8.81
531506012,20160501,0,5,8.81,8.805
531525013,20211101,0,181,19.847,20.028
531525019,20211101,0,245,20.028,20.273
532349001,20211101,0,163,5.101,5.266
532349006,20211101,0,173,4.928,5.101
532380002,20211101,0,298,69.783,70.081
532380004,20220701,0,43,70.081,70.124
532380005,20220701,0,279,70.124,70.407
532381002,20211101,0,376,70.407,70.78
532456027,20211001,0,97,39.811,39.907
532456028,20211001,0,543,39.811,40.353
532456033,20211001,0,534,39.907,40.45
532480008,20220201,0,28,21.056,21.093
532480013,20220201,0,481,21.093,21.572
532488010,20211101,0,292,31.623,31.33
532489031,20200401,0,65,31.559,31.624
532489032,20211101,0,333,31.298,30.967
532489033,20211101,0,227,31.335,31.561
532490001,20211101,0,558,31,31.561
532490002,20200401,0,33,30.968,31.001
532490003,20211101,0,300,31,31.3
532491004,20211101,0,31,37.165,37.196
532491005,20211101,0,50,37.215,37.165
532491006,20211101,0,379,37.165,36.787
532491010,20211101,0,285,30.114,30.399
532491016,20211101,0,569,30.399,30.967
532492011,20211101,0,29,37.196,37.215
532492013,20200401,0,161,29.953,30.114
532492016,20211101,0,298,29.97,29.673
532492017,20211101,0,125,29.953,30.078
532492018,20211101,0,130,29.984,30.114
532492019,20211101,0,281,29.673,29.953
532495013,20211101,0,1344,28.329,29.673
532507003,20160501,0,6,8.464,8.458
532507007,20211101,0,1337,8.257,6.921
532507008,20211101,0,135,8.392,8.257
532507009,20211101,0,66,8.458,8.392
532510002,20211101,0,1569,6.804,5.236
532510003,20211101,0,116,6.921,6.804
532516001,20211101,0,651,3.392,2.741
532516002,20211101,0,99,3.392,3.491
532516003,20211101,0,1745,3.491,5.236
532519005,20211101,0,750,1.991,2.741
532519006,20211101,0,1990,1.991,.001
532523007,20211101,0,73,21.203,21.276
532525009,20211101,0,12,20.331,20.321
532525012,20211101,0,17,20.323,20.34
532525014,20211101,0,12,20.321,20.323
532525017,20211101,0,19,20.34,20.321
532544012,20211101,0,1099,4.346,5.445
532545019,20211101,0,356,3.99,4.346
532545028,20211101,0,25,3.726,3.751
532545029,20211101,0,10,3.741,3.726
532545030,20211101,0,25,3.716,3.741
532545035,20211101,0,674,3.716,3.041
532550026,20211101,0,42,.294,.336
532550030,20211101,0,99,.336,.435
532551014,20211001,0,1109,239.573,240.68
532551020,20211001,0,117,239.573,239.689
532551021,20220201,0,526,239.689,240.2
532551022,20211101,0,51,.225,.174
532551023,20211101,0,497,.228,.725
533349002,20211101,0,361,5.46,5.822
533349005,20211101,0,195,5.266,5.46
533383010,20211101,0,93,71.454,71.547
533436003,20220101,0,1192,21.677,22.869
533436004,20211101,0,54,21.623,21.677
533455001,20220601,0,322,34.664,34.342
533456028,20211001,0,153,40.208,40.353
533456029,20211001,0,1832,40.353,42.189
533456043,20220201,0,189,34.048,33.859
533456046,20220201,0,11,34.064,34.055
533456047,20220201,0,16,34.048,34.064
533456049,20220201,0,19,34.055,34.074
533456054,20180701,0,32,39.801,39.833
533456055,20220201,0,9,34.333,34.342
533456056,20220201,0,255,34.074,34.333
533456058,20211001,0,396,39.833,40.208
533456060,20210201,0,33,40.45,40.483
533457003,20220201,0,560,33.859,33.286
533458005,20220201,0,22,33.264,33.286
533458006,20220201,0,24,33.269,33.293
533458008,20220201,0,1817,33.269,31.454
533461010,20220201,0,249,31.454,31.204
533462008,20220201,0,1630,31.204,29.575
533465005,20220201,0,939,29.575,28.635
533468004,20220201,0,30,27.954,27.983
533468010,20220201,0,1039,27.954,26.914
533470005,20220201,0,14,26.914,26.9
533478003,20220201,0,488,22.237,22.726
533479001,20220201,0,81,21.653,21.572
533479002,20220201,0,581,21.653,22.237
533479003,20220201,0,81,21.572,21.653
533491014,20211101,0,14,36.757,36.761
533491015,20211101,0,26,36.787,36.761
533491016,20211101,0,17,36.74,36.757
533491017,20211101,0,317,36.74,36.423
533522006,20211101,0,392,21.84,22.232
533523005,20211101,0,45,21.276,21.322
533523006,20211101,0,112,21.322,21.434
533523008,20211101,0,406,21.434,21.84
533542024,20211101,0,28,5.445,5.473
533542025,20211101,0,18,5.499,5.473
533542026,20211101,0,26,5.525,5.499
533542031,20211101,0,15,5.46,5.445
533542032,20211101,0,22,5.482,5.46
533542036,20211101,0,8,5.469,5.461
533542037,20211101,0,642,4.894,5.535
533546007,20211101,0,1132,3.041,1.909
533550013,20211001,0,180,240.505,240.68
533550014,20211101,0,1060,.814,1.874
533550015,20211101,0,96,.435,.339
533550016,20211101,0,379,.435,.814
533550017,20211001,0,5397,240.68,246.075
533551023,20211101,0,83,.027,.11
533551024,20211101,0,473,240.039,240.505
533551025,20211101,0,16,.018,.016
533551026,20211101,0,22,.025,.018
533551027,20211101,0,29,.016,.009
533551028,20211101,0,30,.009,.001
533551030,20211101,0,22,.016,.025
533551031,20211101,0,22,.008,.016
533551035,20211101,0,149,.025,.174
533551036,20211101,0,149,.174,.025
533551038,20211101,0,19,.001,.008
533551040,20211101,0,87,.141,.228
533553007,20211101,0,469,1.297,1.765
533554023,20211101,0,27,1.772,1.799
533554024,20211101,0,29,1.765,1.793
534363006,20211001,0,651,177.761,178.435
534363008,20151001,0,200,177.879,178.079
534363009,20151001,0,119,177.761,177.879
534383021,20211101,0,230,71.547,71.776
534477005,20220201,0,143,22.726,22.869
534484001,20211101,0,260,34.116,34.376
534485005,20220101,0,150,33.965,34.116
534491007,20211101,0,151,36.423,36.272
534522002,20211101,0,623,22.232,22.854
534541012,20211101,0,876,5.719,6.595
534541023,20211101,0,26,5.607,5.633
534541024,20211101,0,14,5.609,5.607
534541026,20211101,0,17,5.622,5.639
534541035,20211101,0,72,5.535,5.607
534548008,20211101,0,27,1.882,1.909
534548009,20211101,0,27,1.874,1.901
534554001,20211101,0,299,1.914,2.213
535484004,20211101,0,177,34.376,34.553
535484006,20211101,0,1212,34.553,35.765
535521001,20211101,0,35,22.854,22.89
535521002,20211101,0,264,22.89,23.153
535522001,20211101,0,562,23.153,23.716
535539001,20180301,0,139,6.595,6.733
535539011,20211101,0,644,6.734,7.377
535541016,20211101,0,777,1.104,1.882
535551004,20211101,0,500,1.339,1.839
535556019,20211101,0,364,3.118,3.482
535556024,20211101,0,30,3.088,3.118
536492002,20211101,0,924,35.175,34.251
536538004,20180301,0,161,7.377,7.54
536538005,20211101,0,2946,7.539,10.485
536552005,20211101,0,460,2.277,2.737
536557024,20211101,0,18,3.561,3.543
536557025,20211101,0,24,3.6,3.574
536557026,20211101,0,17,3.575,3.6
536557027,20211101,0,19,3.543,3.562
537483004,20211101,0,425,35.765,36.195
537493001,20211101,0,496,34.251,33.755
537522003,20211101,0,81,23.716,23.797
537522005,20211101,0,353,23.909,24.262
537522006,20211101,0,112,23.797,23.909
537529010,20211101,0,75,12.054,12.13
537530010,20211101,0,345,11.709,12.054
537530012,20211101,0,162,11.304,11.466
537530013,20211101,0,243,11.466,11.709
537531019,20211101,0,485,10.982,11.466
537532008,20211101,0,184,10.485,10.669
537532009,20211101,0,635,10.669,11.304
537553015,20211101,0,95,2.737,2.832
537554005,20211101,0,61,3.093,3.154
538483007,20220501,0,326,36.195,36.521
538494001,20211101,0,2002,33.755,31.753
538522012,20211101,0,658,24.71,25.368
538522017,20211101,0,376,24.334,24.71
538540012,20211101,0,235,3.129,3.364
538540013,20211101,0,276,2.853,3.129
539523002,20211101,0,279,15.21,15.489
539524010,20180301,0,5,14.692,14.687
539524013,20211101,0,518,14.692,15.21
539540003,20211101,0,269,3.53,3.799
539540004,20211101,0,166,3.364,3.53
540497001,20211101,0,1035,31.693,30.658
540497003,20211101,0,60,31.753,31.693
540522017,20211101,0,131,15.725,15.856
540522026,20211101,0,864,16.018,16.882
540522027,20211101,0,25,25.523,25.548
540522029,20211101,0,155,25.368,25.523
540522031,20211101,0,20,25.532,25.552
540522038,20211101,0,46,15.972,16.018
540522042,20211101,0,134,25.73,25.864
540522043,20211101,0,25,25.705,25.73
540523027,20211101,0,236,15.489,15.725
540540002,20211101,0,1496,3.799,5.295
541498001,20211101,0,150,30.658,30.508
541519008,20211101,0,453,17.28,17.733
541520001,20211101,0,398,16.882,17.28
541522003,20211101,0,102,26.006,26.108
541522004,20211101,0,103,25.864,25.967
541522005,20211101,0,39,25.967,26.006
541522046,20211101,0,145,26.259,26.404
541522047,20211101,0,79,26.18,26.259
541522048,20211101,0,71,26.109,26.18
542499001,20211101,0,1072,30.508,29.436
542519002,20211101,0,938,17.733,18.67
542522002,20211101,0,690,26.499,27.19
542522013,20211101,0,42,26.404,26.446
543500001,20211101,0,291,29.382,29.091
543500002,20211101,0,54,29.436,29.382
543516003,20211101,0,2359,19.474,21.833
543517001,20211101,0,136,18.67,18.806
543517002,20211101,0,206,18.806,19.012
543517003,20211101,0,462,19.012,19.474
543522001,20211101,0,616,27.19,27.806
543540001,20211101,0,599,5.295,5.894
543551009,20211001,0,1051,246.075,247.125
543551012,20211001,0,398,246.151,246.547
543551013,20211001,0,79,246.075,246.151
544500001,20211101,0,409,29.091,28.682
544501001,20211101,0,427,28.682,28.255
544502001,20211101,0,253,28.255,28.002
544502002,20211101,0,460,28.002,27.541
544539003,20211101,0,711,5.894,6.605
544552020,20211001,0,489,246.537,247.029
545503001,20211101,0,489,27.541,27.052
545504002,20211101,0,23,27.052,27.029
545522011,20211101,0,554,27.861,28.415
545539021,20211101,0,1308,6.605,7.913
545552004,20211001,0,97,247.029,247.125
545552005,20211001,0,4104,247.125,251.235
546504014,20211101,0,83,26.604,26.521
546505001,20211101,0,153,26.397,26.245
546505008,20211101,0,69,26.521,26.452
546505009,20211101,0,55,26.397,26.452
546511003,20211101,0,61,22.518,22.579
546512001,20211101,0,146,22.372,22.518
546513001,20211101,0,539,21.833,22.372
546522002,20211101,0,556,28.415,28.97
547505001,20211101,0,59,26.244,26.185
547505002,20211101,0,144,26.185,26.041
547506001,20211101,0,187,25.693,25.506
547506002,20211101,0,22,25.694,25.716
547506005,20211101,0,537,25.506,24.969
547507009,20211101,0,79,24.89,24.969
547508002,20211101,0,362,24.529,24.89
547509002,20211101,0,58,23.624,23.683
547509003,20211101,0,846,23.683,24.529
547510002,20211101,0,299,23.325,23.624
547522002,20211101,0,690,28.97,29.661
547537001,20211101,0,636,7.913,8.55
548522002,20211101,0,1338,29.661,30.999
548536024,20211101,0,53,8.661,8.714
548536034,20211101,0,1014,8.714,9.728
548536036,20211101,0,64,8.597,8.661
548536037,20211101,0,47,8.55,8.597
550519004,20211101,0,471,31.177,31.648
550535002,20211101,0,527,9.796,10.323
550535003,20211101,0,67,9.728,9.796
551517005,20211101,0,593,32.785,33.377
551517006,20211101,0,367,32.418,32.785
551518004,20211101,0,82,32.084,32.002
551518006,20211101,0,334,32.084,32.418
551518011,20211101,0,70,32.002,31.932
551518013,20211101,0,170,31.902,31.732
551518014,20211101,0,30,31.932,31.902
551519015,20211101,0,28,31.648,31.676
551519018,20211101,0,44,31.676,31.722
551519019,20180301,0,10,31.721,31.731
551533003,20211101,0,773,10.826,11.599
551534004,20211101,0,503,10.323,10.826
552516001,20211101,0,368,33.377,33.745
552556026,20211001,0,845,251.235,252.072
552556039,20210901,0,364,251.604,251.966
552556040,20211001,0,324,251.291,251.617
552556041,20211001,0,57,251.235,251.291
553516001,20211101,0,320,33.745,34.065
553517001,20211101,0,287,34.065,34.352
553518011,20211101,0,321,34.673,34.352
553518012,20180301,0,24,34.673,34.697
553518013,20211101,0,331,34.697,35.028
553556040,20211001,0,336,252.072,252.408
553556044,20211001,0,110,251.966,252.072
554518002,20211101,0,761,35.028,35.789
554556014,20211001,0,408,252.408,252.815
554556022,20181201,0,10,252.433,252.443
554556023,20211001,0,26,252.408,252.433
555556004,20211001,0,29,252.792,252.815
555556005,20211001,0,443,252.815,253.261
600093271,20220101,0,339,157.045,157.362
600093272,20220101,0,320,157.045,157.362
600093277,20190201,0,56,9.518,9.482
600093278,20190201,0,29,9.5,9.518
600093279,20211101,0,27,10.968,10.941
600093281,20211101,0,25,12.845,12.82
600093282,20211101,0,30,12.842,12.812
600093285,20211101,0,321,10.491,10.831
600093286,20211101,0,399,4.161,4.558
600093288,20211101,0,272,13.012,12.743
600093309,20190201,0,9,4.214,4.222
600093310,20211101,0,144,4.075,4.214
600093311,20190201,0,8,4.067,4.075
600093327,20211101,0,166,6.627,6.799
600093330,20211101,0,1370,2.205,3.573
600093348,20211001,0,367,166.764,167.13
600093350,20211001,0,693,166.068,166.764
600093353,20211101,0,945,26.403,27.335
600093354,20211101,0,517,26.826,27.335
600093355,20190201,0,8,26.82,26.827
600093356,20190201,0,6,26.813,26.82
600093357,20211101,0,417,26.403,26.817
600093359,20211101,0,534,25.861,26.403
600093380,20220101,0,559,156.937,157.498
600093381,20220101,0,1802,155.125,156.937
600093386,20211001,0,1051,154.076,155.125
600093398,20220501,0,1054,149.283,150.341
600093399,20211101,0,637,2.436,1.791
600093401,20211101,0,358,2.793,2.436
600093402,20220101,0,380,2.793,2.43
600093405,20220101,0,18,3.918,3.901
600093407,20220101,0,223,9.774,9.937
600093408,20211101,0,37,9.737,9.774
600093409,20190201,0,18,2.84,2.847
600093410,20190201,0,20,2.82,2.84
600093418,20220701,0,221,48.076,48.295
600093421,20211101,0,19,4.857,4.876
600093422,20211101,0,18,4.853,4.871
600093428,20211101,0,210,14.145,14.353
600093440,20211001,0,749,25.761,25.022
600093447,20190201,0,18,25.779,25.761
600093460,20190201,0,13,4.64,4.653
600093467,20211001,0,267,69.789,70.065
600093475,20211001,0,475,65.999,66.477
600093476,20211001,0,273,60.656,60.927
600093479,20211101,0,102,.466,.364
600093483,20200601,0,7,1.55,1.543
600093496,20220401,0,317,10.019,10.324
600093499,20211101,0,410,10.794,11.203
600093500,20211101,0,469,10.324,10.794
600093501,20211101,0,371,10.389,10.794
600093510,20211101,0,21,3.179,3.158
600093511,20211101,0,22,3.186,3.164
600093515,20211101,0,25,9.166,9.141
600093518,20211001,0,72,60.584,60.656
600093519,20211001,0,158,60.426,60.584
600093521,20211001,0,306,55.445,55.748
600093522,20211101,0,421,4.223,4.64
600093523,20211101,0,489,3.573,4.066
600093533,20211001,0,788,170.046,170.826
600093542,20211001,0,185,24.325,24.138
600093543,20190201,0,13,24.339,24.323
