# STN;YYYYMMDD;RH
313;20220405;     
313;20220406;     
313;20220407;     
313;20220408;     
313;20220409;     
313;20220410;     
313;20220411;     
313;20220412;     
313;20220413;     
313;20220414;     
313;20220415;     
313;20220416;     
313;20220417;     
313;20220418;     
313;20220419;     
313;20220420;     
313;20220421;     
313;20220422;     
313;20220423;     
313;20220424;     
313;20220425;     
313;20220426;     
313;20220427;     
313;20220428;     
313;20220429;     
313;20220430;     
313;20220501;     
313;20220502;     
313;20220503;     
313;20220504;     
313;20220505;     
313;20220506;     
313;20220507;     
313;20220508;     
313;20220509;     
313;20220510;     
313;20220511;     
313;20220512;     
313;20220513;     
313;20220514;     
313;20220515;     
313;20220516;     
313;20220517;     
313;20220518;     
313;20220519;     
313;20220520;     
313;20220521;     
313;20220522;     
313;20220523;     
313;20220524;     
313;20220525;     
313;20220526;     
313;20220527;     
313;20220528;     
313;20220529;     
313;20220530;     
313;20220531;     
313;20220601;     
313;20220602;     
313;20220603;     
313;20220604;     
313;20220605;     
313;20220606;     
313;20220607;     
313;20220608;     
313;20220609;     
313;20220610;     
313;20220611;     
313;20220612;     
313;20220613;     
313;20220614;     
313;20220615;     
313;20220616;     
313;20220617;     
313;20220618;     
313;20220619;     
313;20220620;     
313;20220621;     
313;20220622;     
313;20220623;     
313;20220624;     
313;20220625;     
313;20220626;     
313;20220627;     
313;20220628;     
313;20220629;     
313;20220630;     
313;20220701;     
313;20220702;     
313;20220703;     
313;20220704;     
313;20220705;     
313;20220706;     
313;20220707;     
313;20220708;     
313;20220709;     
313;20220710;     
313;20220711;     
313;20220712;     
313;20220713;     
313;20220714;     
313;20220715;     
313;20220716;     
313;20220717;     
313;20220718;     
313;20220719;     
313;20220720;     
313;20220721;     
313;20220722;     
313;20220723;     
313;20220724;     
313;20220725;     
313;20220726;     
313;20220727;     
313;20220728;     
313;20220729;     
313;20220730;     
313;20220731;     
313;20220801;     
313;20220802;     
313;20220803;     
313;20220804;     
313;20220805;     
313;20220806;     
313;20220807;     
313;20220808;     
313;20220809;     
313;20220810;     
313;20220811;     
313;20220812;     
313;20220813;     
313;20220814;     
313;20220815;     
313;20220816;     
313;20220817;     
313;20220818;     
313;20220819;     
313;20220820;     
313;20220821;     
313;20220822;     
313;20220823;     
313;20220824;     
313;20220825;     
313;20220826;     
313;20220827;     
313;20220828;     
313;20220829;     
313;20220830;     
313;20220831;     
313;20220901;     
313;20220902;     
313;20220903;     
313;20220904;     
313;20220905;     
313;20220906;     
313;20220907;     
313;20220908;     
313;20220909;     
313;20220910;     
313;20220911;     
313;20220912;     
313;20220913;     
313;20220914;     
313;20220915;     
313;20220916;     
313;20220917;     
313;20220918;     
313;20220919;     
313;20220920;     
313;20220921;     
313;20220922;     
313;20220923;     
313;20220924;     
313;20220925;     
313;20220926;     
313;20220927;     
313;20220928;     
313;20220929;     
313;20220930;     
313;20221001;     
313;20221002;     
313;20221003;     
313;20221004;     
313;20221005;     
313;20221006;     
313;20221007;     
313;20221008;     
313;20221009;     
313;20221010;     
313;20221011;     
313;20221012;     
313;20221013;     
313;20221014;     
313;20221015;     
313;20221016;     
313;20221017;     
313;20221018;     
313;20221019;     
313;20221020;     
313;20221021;     
313;20221022;     
313;20221023;     
313;20221024;     
313;20221025;     
313;20221026;     
313;20221027;     
313;20221028;     
313;20221029;     
313;20221030;     
313;20221031;     
313;20221101;     
313;20221102;     
313;20221103;     
313;20221104;     
313;20221105;     
313;20221106;     
313;20221107;     
313;20221108;     
313;20221109;     
313;20221110;     
313;20221111;     
313;20221112;     
313;20221113;     
313;20221114;     
313;20221115;     
313;20221116;     
313;20221117;     
313;20221118;     
313;20221119;     
313;20221120;     
313;20221121;     
313;20221122;     
313;20221123;     
313;20221124;     
313;20221125;     
313;20221126;     
313;20221127;     
313;20221128;     
313;20221129;     
313;20221130;     
313;20221201;     
313;20221202;     
313;20221203;     
313;20221204;     
313;20221205;     
313;20221206;     
313;20221207;     
313;20221208;     
313;20221209;     
313;20221210;     
313;20221211;     
313;20221212;     
313;20221213;     
313;20221214;     
313;20221215;     
313;20221216;     
313;20221217;     
313;20221218;     
313;20221219;     
313;20221220;     
313;20221221;     
313;20221222;     
313;20221223;     
313;20221224;     
313;20221225;     
313;20221226;     
313;20221227;     
313;20221228;     
313;20221229;     
313;20221230;     
313;20221231;     
313;20230101;     
313;20230102;     
313;20230103;     
313;20230104;     
313;20230105;     
313;20230106;     
313;20230107;     
313;20230108;     
313;20230109;     
313;20230110;     
313;20230111;     
313;20230112;     
313;20230113;     
313;20230114;     
313;20230115;     
313;20230116;     
313;20230117;     
313;20230118;     
313;20230119;     
313;20230120;     
313;20230121;     
313;20230122;     
313;20230123;     
313;20230124;     
313;20230125;     
313;20230126;     
313;20230127;     
313;20230128;     
313;20230129;     
313;20230130;     
313;20230131;     
313;20230201;     
313;20230202;     
313;20230203;     
313;20230204;     
313;20230205;     
313;20230206;     
313;20230207;     
313;20230208;     
313;20230209;     
313;20230210;     
313;20230211;     
313;20230212;     
313;20230213;     
313;20230214;     
313;20230215;     
313;20230216;     
313;20230217;     
313;20230218;     
313;20230219;     
313;20230220;     
313;20230221;     
313;20230222;     
313;20230223;     
313;20230224;     
313;20230225;     
313;20230226;     
313;20230227;     
313;20230228;     
313;20230301;     
313;20230302;     
313;20230303;     
313;20230304;     
313;20230305;     
313;20230306;     
313;20230307;     
313;20230308;     
313;20230309;     
313;20230310;     
313;20230311;     
313;20230312;     
313;20230313;     
313;20230314;     
313;20230315;     
313;20230316;     
313;20230317;     
313;20230318;     
313;20230319;     
313;20230320;     
313;20230321;     
313;20230322;     
313;20230323;     
313;20230324;     
313;20230325;     
313;20230326;     
313;20230327;     
313;20230328;     
313;20230329;     
313;20230330;     
313;20230331;     
313;20230401;     
313;20230402;     
313;20230403;     
313;20230404;     
313;20230405;     
313;20230406;     
313;20230407;     
313;20230408;     
313;20230409;     
313;20230410;     
313;20230411;     
313;20230412;     
313;20230413;     
313;20230414;     
313;20230415;     
313;20230416;     
313;20230417;     
313;20230418;     
313;20230419;     
313;20230420;     
313;20230421;     
313;20230422;     
313;20230423;     
313;20230424;     
313;20230425;     
313;20230426;     
313;20230427;     
313;20230428;     
313;20230429;     
313;20230430;     
313;20230501;     
313;20230502;     
313;20230503;     
313;20230504;     
313;20230505;     
313;20230506;     
313;20230507;     
313;20230508;     
313;20230509;     
313;20230510;     
313;20230511;     
313;20230512;     
313;20230513;     
313;20230514;     
313;20230515;     
313;20230516;     
313;20230517;     
313;20230518;     
313;20230519;     
313;20230520;     
313;20230521;     
313;20230522;     
313;20230523;     
313;20230524;     
313;20230525;     
313;20230526;     
313;20230527;     
313;20230528;     
313;20230529;     
313;20230530;     
313;20230531;     
313;20230601;     
313;20230602;     
313;20230603;     
313;20230604;     
313;20230605;     
313;20230606;     
313;20230607;     
313;20230608;     
313;20230609;     
313;20230610;     
313;20230611;     
313;20230612;     
313;20230613;     
313;20230614;     
313;20230615;     
313;20230616;     
313;20230617;     
313;20230618;     
313;20230619;     
313;20230620;     
313;20230621;     
313;20230622;     
313;20230623;     
313;20230624;     
313;20230625;     
313;20230626;     
313;20230627;     
313;20230628;     
313;20230629;     
313;20230630;     
313;20230701;     
313;20230702;     
313;20230703;     
313;20230704;     
313;20230705;     
313;20230706;     
313;20230707;     
313;20230708;     
313;20230709;     
313;20230710;     
313;20230711;     
313;20230712;     
313;20230713;     
313;20230714;     
313;20230715;     
313;20230716;     
313;20230717;     
313;20230718;     
313;20230719;     
313;20230720;     
313;20230721;     
313;20230722;     
313;20230723;     
313;20230724;     
313;20230725;     
313;20230726;     
313;20230727;     
313;20230728;     
313;20230729;     
313;20230730;     
313;20230731;     
313;20230801;     
313;20230802;     
313;20230803;     
313;20230804;     
313;20230805;     
313;20230806;     
313;20230807;     
313;20230808;     
313;20230809;     
313;20230810;     
313;20230811;     
313;20230812;     
313;20230813;     
313;20230814;     
313;20230815;     
313;20230816;     
313;20230817;     
313;20230818;     
313;20230819;     
313;20230820;     
313;20230821;     
313;20230822;     
313;20230823;     
313;20230824;     
313;20230825;     
313;20230826;     
313;20230827;     
313;20230828;     
313;20230829;     
313;20230830;     
313;20230831;     
313;20230901;     
313;20230902;     
313;20230903;     
313;20230904;     
313;20230905;     
313;20230906;     
313;20230907;     
313;20230908;     
313;20230909;     
313;20230910;     
313;20230911;     
313;20230912;     
313;20230913;     
313;20230914;     
313;20230915;     
313;20230916;     
313;20230917;     
313;20230918;     
313;20230919;     
313;20230920;     
313;20230921;     
313;20230922;     
313;20230923;     
313;20230924;     
313;20230925;     
313;20230926;     
313;20230927;     
313;20230928;     
313;20230929;     
313;20230930;     
313;20231001;     
313;20231002;     
313;20231003;     
313;20231004;     
313;20231005;     
313;20231006;     
313;20231007;     
313;20231008;     
313;20231009;     
313;20231010;     
313;20231011;     
313;20231012;     
313;20231013;     
313;20231014;     
313;20231015;     
313;20231016;     
313;20231017;     
313;20231018;     
313;20231019;     
313;20231020;     
313;20231021;     
313;20231022;     
313;20231023;     
313;20231024;     
313;20231025;     
313;20231026;     
313;20231027;     
313;20231028;     
313;20231029;     
313;20231030;     
313;20231031;     
313;20231101;     
315;20201101;     
315;20201102;     
315;20201103;     
315;20201104;     
315;20201105;     
315;20201106;     
315;20201107;     
315;20201108;     
315;20201109;     
315;20201110;     
315;20201111;     
315;20201112;     
315;20201113;     
315;20201114;     
315;20201115;     
315;20201116;     
315;20201117;     
315;20201118;     
315;20201119;     
315;20201120;     
315;20201121;     
315;20201122;     
315;20201123;     
315;20201124;     
315;20201125;     
315;20201126;     
315;20201127;     
315;20201128;     
315;20201129;     
315;20201130;     
315;20201201;     
315;20201202;     
315;20201203;     
315;20201204;     
315;20201205;     
315;20201206;     
315;20201207;     
315;20201208;     
315;20201209;     
315;20201210;     
315;20201211;     
315;20201212;     
315;20201213;     
315;20201214;     
315;20201215;     
315;20201216;     
315;20201217;     
315;20201218;     
315;20201219;     
315;20201220;     
315;20201221;     
315;20201222;     
315;20201223;     
315;20201224;     
315;20201225;     
315;20201226;     
315;20201227;     
315;20201228;     
315;20201229;     
315;20201230;     
315;20201231;     
315;20210101;     
315;20210102;     
315;20210103;     
315;20210104;     
315;20210105;     
315;20210106;     
315;20210107;     
315;20210108;     
315;20210109;     
315;20210110;     
315;20210111;     
315;20210112;     
315;20210113;     
315;20210114;     
315;20210115;     
315;20210116;     
315;20210117;     
315;20210118;     
315;20210119;     
315;20210120;     
315;20210121;     
315;20210122;     
315;20210123;     
315;20210124;     
315;20210125;     
315;20210126;     
315;20210127;     
315;20210128;     
315;20210129;     
315;20210130;     
315;20210131;     
315;20210201;     
315;20210202;     
315;20210203;     
315;20210204;     
315;20210205;     
315;20210206;     
315;20210207;     
315;20210208;     
315;20210209;     
315;20210210;     
315;20210211;     
315;20210212;     
315;20210213;     
315;20210214;     
315;20210215;     
315;20210216;     
315;20210217;     
315;20210218;     
315;20210219;     
315;20210220;     
315;20210221;     
315;20210222;     
315;20210223;     
315;20210224;     
315;20210225;     
315;20210226;     
315;20210227;     
315;20210228;     
315;20210301;     
315;20210302;     
315;20210303;     
315;20210304;     
315;20210305;     
315;20210306;     
315;20210307;     
315;20210308;     
315;20210309;     
315;20210310;     
315;20210311;     
315;20210312;     
315;20210313;     
315;20210314;     
315;20210315;     
315;20210316;     
315;20210317;     
315;20210318;     
315;20210319;     
315;20210320;     
315;20210321;     
315;20210322;     
315;20210323;     
315;20210324;     
315;20210325;     
315;20210326;     
315;20210327;     
315;20210328;     
315;20210329;     
315;20210330;     
315;20210331;     
315;20210401;     
315;20210402;     
315;20210403;     
315;20210404;     
315;20210405;     
315;20210406;     
315;20210407;     
315;20210408;     
315;20210409;     
315;20210410;     
315;20210411;     
315;20210412;     
315;20210413;     
315;20210414;     
315;20210415;     
315;20210416;     
315;20210417;     
315;20210418;     
315;20210419;     
315;20210420;     
315;20210421;     
315;20210422;     
315;20210423;     
315;20210424;     
315;20210425;     
315;20210426;     
315;20210427;     
315;20210428;     
315;20210429;     
315;20210430;     
315;20210501;     
315;20210502;     
315;20210503;     
315;20210504;     
315;20210505;     
315;20210506;     
315;20210507;     
315;20210508;     
315;20210509;     
315;20210510;     
315;20210511;     
315;20210512;     
315;20210513;     
315;20210514;     
315;20210515;     
315;20210516;     
315;20210517;     
315;20210518;     
315;20210519;     
315;20210520;     
315;20210521;     
315;20210522;     
315;20210523;     
315;20210524;     
315;20210525;     
315;20210526;     
315;20210527;     
315;20210528;     
315;20210529;     
315;20210530;     
315;20210531;     
315;20210601;     
315;20210602;     
315;20210603;     
315;20210604;     
315;20210605;     
315;20210606;     
315;20210607;     
315;20210608;     
315;20210609;     
315;20210610;     
315;20210611;     
315;20210612;     
315;20210613;     
315;20210614;     
315;20210615;     
315;20210616;     
315;20210617;     
315;20210618;     
315;20210619;     
315;20210620;     
315;20210621;     
315;20210622;     
315;20210623;     
315;20210624;     
315;20210625;     
315;20210626;     
315;20210627;     
315;20210628;     
315;20210629;     
315;20210630;     
315;20210701;     
315;20210702;     
315;20210703;     
315;20210704;     
315;20210705;     
315;20210706;     
315;20210707;     
315;20210708;     
315;20210709;     
315;20210710;     
315;20210711;     
315;20210712;     
315;20210713;     
315;20210714;     
315;20210715;     
315;20210716;     
315;20210717;     
315;20210718;     
315;20210719;     
315;20210720;     
315;20210721;     
315;20210722;     
315;20210723;     
315;20210724;     
315;20210725;     
315;20210726;     
315;20210727;     
315;20210728;     
315;20210729;     
315;20210730;     
315;20210731;     
315;20210801;     
315;20210802;     
315;20210803;     
315;20210804;     
315;20210805;     
315;20210806;     
315;20210807;     
315;20210808;     
315;20210809;     
315;20210810;     
315;20210811;     
315;20210812;     
315;20210813;     
315;20210814;     
315;20210815;     
315;20210816;     
315;20210817;     
315;20210818;     
315;20210819;     
315;20210820;     
315;20210821;     
315;20210822;     
315;20210823;     
315;20210824;     
315;20210825;     
315;20210826;     
315;20210827;     
315;20210828;     
315;20210829;     
315;20210830;     
315;20210831;     
315;20210901;     
315;20210902;     
315;20210903;     
315;20210904;     
315;20210905;     
315;20210906;     
315;20210907;     
315;20210908;     
315;20210909;     
315;20210910;     
315;20210911;     
315;20210912;     
315;20210913;     
315;20210914;     
315;20210915;     
315;20210916;     
315;20210917;     
315;20210918;     
315;20210919;     
315;20210920;     
315;20210921;     
315;20210922;     
315;20210923;     
315;20210924;     
315;20210925;     
315;20210926;     
315;20210927;     
315;20210928;     
315;20210929;     
315;20210930;     
315;20211001;     
315;20211002;     
315;20211003;     
315;20211004;     
315;20211005;     
315;20211006;     
315;20211007;     
315;20211008;     
315;20211009;     
315;20211010;     
315;20211011;     
315;20211012;     
315;20211013;     
315;20211014;     
315;20211015;     
315;20211016;     
315;20211017;     
315;20211018;     
315;20211019;     
315;20211020;     
315;20211021;     
315;20211022;     
315;20211023;     
315;20211024;     
315;20211025;     
315;20211026;     
315;20211027;     
315;20211028;     
315;20211029;     
315;20211030;     
315;20211031;     
315;20211101;     
315;20211102;     
315;20211103;     
315;20211104;     
315;20211105;     
315;20211106;     
315;20211107;     
315;20211108;     
315;20211109;     
315;20211110;     
315;20211111;     
315;20211112;     
315;20211113;     
315;20211114;     
315;20211115;     
315;20211116;     
315;20211117;     
315;20211118;     
315;20211119;     
315;20211120;     
315;20211121;     
315;20211122;     
315;20211123;     
315;20211124;     
315;20211125;     
315;20211126;     
315;20211127;     
315;20211128;     
315;20211129;     
315;20211130;     
315;20211201;     
315;20211202;     
315;20211203;     
315;20211204;     
315;20211205;     
315;20211206;     
315;20211207;     
315;20211208;     
315;20211209;     
315;20211210;     
315;20211211;     
315;20211212;     
315;20211213;     
315;20211214;     
315;20211215;     
315;20211216;     
315;20211217;     
315;20211218;     
315;20211219;     
315;20211220;     
315;20211221;     
315;20211222;     
315;20211223;     
315;20211224;     
315;20211225;     
315;20211226;     
315;20211227;     
315;20211228;     
315;20211229;     
315;20211230;     
315;20211231;     
315;20220101;     
315;20220102;     
315;20220103;     
315;20220104;     
315;20220105;     
315;20220106;     
315;20220107;     
315;20220108;     
315;20220109;     
315;20220110;     
315;20220111;     
315;20220112;     
315;20220113;     
315;20220114;     
315;20220115;     
315;20220116;     
315;20220117;     
315;20220118;     
315;20220119;     
315;20220120;     
315;20220121;     
315;20220122;     
315;20220123;     
315;20220124;     
315;20220125;     
315;20220126;     
315;20220127;     
315;20220128;     
315;20220129;     
315;20220130;     
315;20220131;     
315;20220201;     
315;20220202;     
315;20220203;     
315;20220204;     
315;20220205;     
315;20220206;     
315;20220207;     
315;20220208;     
315;20220209;     
315;20220210;     
315;20220211;     
315;20220212;     
315;20220213;     
315;20220214;     
315;20220215;     
315;20220216;     
315;20220217;     
315;20220218;     
315;20220219;     
315;20220220;     
315;20220221;     
315;20220222;     
315;20220223;     
315;20220224;     
315;20220225;     
315;20220226;     
315;20220227;     
315;20220228;     
315;20220301;     
315;20220302;     
315;20220303;     
315;20220304;     
315;20220305;     
315;20220306;     
315;20220307;     
315;20220308;     
315;20220309;     
315;20220310;     
315;20220311;     
315;20220312;     
315;20220313;     
315;20220314;     
315;20220315;     
315;20220316;     
315;20220317;     
315;20220318;     
315;20220319;     
315;20220320;     
315;20220321;     
315;20220322;     
315;20220323;     
315;20220324;     
315;20220325;     
315;20220326;     
315;20220327;     
315;20220328;     
315;20220329;     
315;20220330;     
315;20220331;     
315;20220401;     
315;20220402;     
315;20220403;     
315;20220404;     
315;20220405;     
315;20220406;     
315;20220407;     
315;20220408;     
315;20220409;     
315;20220410;     
315;20220411;     
315;20220412;     
315;20220413;     
315;20220414;     
315;20220415;     
315;20220416;     
315;20220417;     
315;20220418;     
315;20220419;     
315;20220420;     
315;20220421;     
315;20220422;     
315;20220423;     
315;20220424;     
315;20220425;     
315;20220426;     
315;20220427;     
315;20220428;     
315;20220429;     
315;20220430;     
315;20220501;     
315;20220502;     
315;20220503;     
315;20220504;     
315;20220505;     
315;20220506;     
315;20220507;     
315;20220508;     
315;20220509;     
315;20220510;     
315;20220511;     
315;20220512;     
315;20220513;     
315;20220514;     
315;20220515;     
315;20220516;     
315;20220517;     
315;20220518;     
315;20220519;     
315;20220520;     
315;20220521;     
315;20220522;     
315;20220523;     
315;20220524;     
315;20220525;     
315;20220526;     
315;20220527;     
315;20220528;     
315;20220529;     
315;20220530;     
315;20220531;     
315;20220601;     
315;20220602;     
315;20220603;     
315;20220604;     
315;20220605;     
315;20220606;     
315;20220607;     
315;20220608;     
315;20220609;     
315;20220610;     
315;20220611;     
315;20220612;     
315;20220613;     
315;20220614;     
315;20220615;     
315;20220616;     
315;20220617;     
315;20220618;     
315;20220619;     
315;20220620;     
315;20220621;     
315;20220622;     
315;20220623;     
315;20220624;     
315;20220625;     
315;20220626;     
315;20220627;     
315;20220628;     
315;20220629;     
315;20220630;     
315;20220701;     
315;20220702;     
315;20220703;     
315;20220704;     
315;20220705;     
315;20220706;     
315;20220707;     
315;20220708;     
315;20220709;     
315;20220710;     
315;20220711;     
315;20220712;     
315;20220713;     
315;20220714;     
315;20220715;     
315;20220716;     
315;20220717;     
315;20220718;     
315;20220719;     
315;20220720;     
315;20220721;     
315;20220722;     
315;20220723;     
315;20220724;     
315;20220725;     
315;20220726;     
315;20220727;     
315;20220728;     
315;20220729;     
315;20220730;     
315;20220731;     
315;20220801;     
315;20220802;     
315;20220803;     
315;20220804;     
315;20220805;     
315;20220806;     
315;20220807;     
315;20220808;     
315;20220809;     
315;20220810;     
315;20220811;     
315;20220812;     
315;20220813;     
315;20220814;     
315;20220815;     
315;20220816;     
315;20220817;     
315;20220818;     
315;20220819;     
315;20220820;     
315;20220821;     
315;20220822;     
315;20220823;     
315;20220824;     
315;20220825;     
315;20220826;     
315;20220827;     
315;20220828;     
315;20220829;     
315;20220830;     
315;20220831;     
315;20220901;     
315;20220902;     
315;20220903;     
315;20220904;     
315;20220905;     
315;20220906;     
315;20220907;     
315;20220908;     
315;20220909;     
315;20220910;     
315;20220911;     
315;20220912;     
315;20220913;     
315;20220914;     
315;20220915;     
315;20220916;     
315;20220917;     
315;20220918;     
315;20220919;     
315;20220920;     
315;20220921;     
315;20220922;     
315;20220923;     
315;20220924;     
315;20220925;     
315;20220926;     
315;20220927;     
315;20220928;     
315;20220929;     
315;20220930;     
315;20221001;     
315;20221002;     
315;20221003;     
315;20221004;     
315;20221005;     
315;20221006;     
315;20221007;     
315;20221008;     
315;20221009;     
315;20221010;     
315;20221011;     
315;20221012;     
315;20221013;     
315;20221014;     
315;20221015;     
315;20221016;     
315;20221017;     
315;20221018;     
315;20221019;     
315;20221020;     
315;20221021;     
315;20221022;     
315;20221023;     
315;20221024;     
315;20221025;     
315;20221026;     
315;20221027;     
315;20221028;     
315;20221029;     
315;20221030;     
315;20221031;     
315;20221101;     
315;20221102;     
315;20221103;     
315;20221104;     
315;20221105;     
315;20221106;     
315;20221107;     
315;20221108;     
315;20221109;     
315;20221110;     
315;20221111;     
315;20221112;     
315;20221113;     
315;20221114;     
315;20221115;     
315;20221116;     
315;20221117;     
315;20221118;     
315;20221119;     
315;20221120;     
315;20221121;     
315;20221122;     
315;20221123;     
315;20221124;     
315;20221125;     
315;20221126;     
315;20221127;     
315;20221128;     
315;20221129;     
315;20221130;     
315;20221201;     
315;20221202;     
315;20221203;     
315;20221204;     
315;20221205;     
315;20221206;     
315;20221207;     
315;20221208;     
315;20221209;     
315;20221210;     
315;20221211;     
315;20221212;     
315;20221213;     
315;20221214;     
315;20221215;     
315;20221216;     
315;20221217;     
315;20221218;     
315;20221219;     
315;20221220;     
315;20221221;     
315;20221222;     
315;20221223;     
315;20221224;     
315;20221225;     
315;20221226;     
315;20221227;     
315;20221228;     
315;20221229;     
315;20221230;     
315;20221231;     
315;20230101;     
315;20230102;     
315;20230103;     
315;20230104;     
315;20230105;     
315;20230106;     
315;20230107;     
315;20230108;     
315;20230109;     
315;20230110;     
315;20230111;     
315;20230112;     
315;20230113;     
315;20230114;     
315;20230115;     
315;20230116;     
315;20230117;     
315;20230118;     
315;20230119;     
315;20230120;     
315;20230121;     
315;20230122;     
315;20230123;     
315;20230124;     
315;20230125;     
315;20230126;     
315;20230127;     
315;20230128;     
315;20230129;     
315;20230130;     
315;20230131;     
315;20230201;     
315;20230202;     
315;20230203;     
315;20230204;     
315;20230205;     
315;20230206;     
315;20230207;     
315;20230208;     
315;20230209;     
315;20230210;     
315;20230211;     
315;20230212;     
315;20230213;     
315;20230214;     
315;20230215;     
315;20230216;     
315;20230217;     
315;20230218;     
315;20230219;     
315;20230220;     
315;20230221;     
315;20230222;     
315;20230223;     
315;20230224;     
315;20230225;     
315;20230226;     
315;20230227;     
315;20230228;     
315;20230301;     
315;20230302;     
315;20230303;     
315;20230304;     
315;20230305;     
315;20230306;     
315;20230307;     
315;20230308;     
315;20230309;     
315;20230310;     
315;20230311;     
315;20230312;     
315;20230313;     
315;20230314;     
315;20230315;     
315;20230316;     
315;20230317;     
315;20230318;     
315;20230319;     
315;20230320;     
315;20230321;     
315;20230322;     
315;20230323;     
315;20230324;     
315;20230325;     
315;20230326;     
315;20230327;     
315;20230328;     
315;20230329;     
315;20230330;     
315;20230331;     
315;20230401;     
315;20230402;     
315;20230403;     
315;20230404;     
315;20230405;     
315;20230406;     
315;20230407;     
315;20230408;     
315;20230409;     
315;20230410;     
315;20230411;     
315;20230412;     
315;20230413;     
315;20230414;     
315;20230415;     
315;20230416;     
315;20230417;     
315;20230418;     
315;20230419;     
315;20230420;     
315;20230421;     
315;20230422;     
315;20230423;     
315;20230424;     
315;20230425;     
315;20230426;     
315;20230427;     
315;20230428;     
315;20230429;     
315;20230430;     
315;20230501;     
315;20230502;     
315;20230503;     
315;20230504;     
315;20230505;     
315;20230506;     
315;20230507;     
315;20230508;     
315;20230509;     
315;20230510;     
315;20230511;     
315;20230512;     
315;20230513;     
315;20230514;     
315;20230515;     
315;20230516;     
315;20230517;     
315;20230518;     
315;20230519;     
315;20230520;     
315;20230521;     
315;20230522;     
315;20230523;     
315;20230524;     
315;20230525;     
315;20230526;     
315;20230527;     
315;20230528;     
315;20230529;     
315;20230530;     
315;20230531;     
315;20230601;     
315;20230602;     
315;20230603;     
315;20230604;     
315;20230605;     
315;20230606;     
315;20230607;     
315;20230608;     
315;20230609;     
315;20230610;     
315;20230611;     
315;20230612;     
315;20230613;     
315;20230614;     
315;20230615;     
315;20230616;     
315;20230617;     
315;20230618;     
315;20230619;     
315;20230620;     
315;20230621;     
315;20230622;     
315;20230623;     
315;20230624;     
315;20230625;     
315;20230626;     
315;20230627;     
315;20230628;     
315;20230629;     
315;20230630;     
315;20230701;     
315;20230702;     
315;20230703;     
315;20230704;     
315;20230705;     
315;20230706;     
315;20230707;     
315;20230708;     
315;20230709;     
315;20230710;     
315;20230711;     
315;20230712;     
315;20230713;     
315;20230714;     
315;20230715;     
315;20230716;     
315;20230717;     
315;20230718;     
315;20230719;     
315;20230720;     
315;20230721;     
315;20230722;     
315;20230723;     
315;20230724;     
315;20230725;     
315;20230726;     
315;20230727;     
315;20230728;     
315;20230729;     
315;20230730;     
315;20230731;     
315;20230801;     
315;20230802;     
315;20230803;     
315;20230804;     
315;20230805;     
315;20230806;     
315;20230807;     
315;20230808;     
315;20230809;     
315;20230810;     
315;20230811;     
315;20230812;     
315;20230813;     
315;20230814;     
315;20230815;     
315;20230816;     
315;20230817;     
315;20230818;     
315;20230819;     
315;20230820;     
315;20230821;     
315;20230822;     
315;20230823;     
315;20230824;     
315;20230825;     
315;20230826;     
315;20230827;     
315;20230828;     
315;20230829;     
315;20230830;     
315;20230831;     
315;20230901;     
315;20230902;     
315;20230903;     
315;20230904;     
315;20230905;     
315;20230906;     
315;20230907;     
315;20230908;     
315;20230909;     
315;20230910;     
315;20230911;     
315;20230912;     
315;20230913;     
315;20230914;     
315;20230915;     
315;20230916;     
315;20230917;     
315;20230918;     
315;20230919;     
315;20230920;     
315;20230921;     
315;20230922;     
315;20230923;     
315;20230924;     
315;20230925;     
315;20230926;     
315;20230927;     
315;20230928;     
315;20230929;     
315;20230930;     
315;20231001;     
315;20231002;     
315;20231003;     
315;20231004;     
315;20231005;     
315;20231006;     
315;20231007;     
315;20231008;     
315;20231009;     
315;20231010;     
315;20231011;     
315;20231012;     
315;20231013;     
315;20231014;     
315;20231015;     
315;20231016;     
315;20231017;     
315;20231018;     
315;20231019;     
315;20231020;     
315;20231021;     
315;20231022;     
315;20231023;     
315;20231024;     
315;20231025;     
315;20231026;     
315;20231027;     
315;20231028;     
315;20231029;     
315;20231030;     
315;20231031;     
315;20231101;     
316;20201101;     
316;20201102;     
316;20201103;     
316;20201104;     
316;20201105;     
316;20201106;     
316;20201107;     
316;20201108;     
316;20201109;     
316;20201110;     
316;20201111;     
316;20201112;     
316;20201113;     
316;20201114;     
316;20201115;     
316;20201116;     
316;20201117;     
316;20201118;     
316;20201119;     
316;20201120;     
316;20201121;     
316;20201122;     
316;20201123;     
316;20201124;     
316;20201125;     
316;20201126;     
316;20201127;     
316;20201128;     
316;20201129;     
316;20201130;     
316;20201201;     
316;20201202;     
316;20201203;     
316;20201204;     
316;20201205;     
316;20201206;     
316;20201207;     
316;20201208;     
316;20201209;     
316;20201210;     
316;20201211;     
316;20201212;     
316;20201213;     
316;20201214;     
316;20201215;     
316;20201216;     
316;20201217;     
316;20201218;     
316;20201219;     
316;20201220;     
316;20201221;     
316;20201222;     
316;20201223;     
316;20201224;     
316;20201225;     
316;20201226;     
316;20201227;     
316;20201228;     
316;20201229;     
316;20201230;     
316;20201231;     
316;20210101;     
316;20210102;     
316;20210103;     
316;20210104;     
316;20210105;     
316;20210106;     
316;20210107;     
316;20210108;     
316;20210109;     
316;20210110;     
316;20210111;     
316;20210112;     
316;20210113;     
316;20210114;     
316;20210115;     
